tre_cos_fa00,Yusnaan,The Fighting Actress Slaughterhouse,MainKey,AND(I(key_y_ticket|1)|I(key_y_id|1)),4
tre_col_y_019,Yusnaan,Tanbam's Taboo Slaughterhouse,,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),6
tre_cos_la00,Yusnaan,Chocobo Girl Miqo'te Dress,,,1
tre_wea_da00,Yusnaan,Director Femme Fetale,,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)),4
tre_qst_061,Yusnaan,Fireworks in a Bottle Quest,Missable|Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),2
tre_qst_061_2,Yusnaan,Fireworks in a Bottle Quest,Missable|Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),2
tre_qst_062,Yusnaan,The Fighting Actress Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),4
tre_qst_062_2,Yusnaan,The Fighting Actress Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),4
tre_qst_063,Yusnaan,Songless Diva Quest,Quest,I(key_y_kaban|1),2
tre_qst_063_2,Yusnaan,Songless Diva Quest,Quest,I(key_y_kaban|1),2
tre_qst_064,Yusnaan,Stolen Things Quest,Quest,I(key_y_letter|1),1
tre_qst_064_2,Yusnaan,Stolen Things Quest,Quest,I(key_y_letter|1),1
tre_qst_065,Yusnaan,Fireworks for a Steal Quest,Missable|Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),2
tre_qst_065_2,Yusnaan,Fireworks for a Steal Quest,Missable|Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),2
tre_qst_066,Yusnaan,A Testing Proposition Quest,Quest,,4
tre_qst_066_2,Yusnaan,A Testing Proposition Quest,Quest,,4
tre_qst_067,Yusnaan,Last Date Quest,Missable|Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_067_2,Yusnaan,Last Date Quest,Missable|Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_068,Yusnaan,Free Will Quest,Quest,,6
tre_qst_068_2,Yusnaan,Free Will Quest,Quest,,6
tre_qst_068_3,Yusnaan,Free Will Quest,Quest,,6
tre_qst_069,Yusnaan,Friends Forever Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_069_2,Yusnaan,Friends Forever Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_069_3,Yusnaan,Friends Forever Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_070,Yusnaan,Family Food Quest,Quest,AND(I(key_y_bashira|1)|I(key_y_recipe|1)|I(key_y_cream|1)),3
tre_qst_070_2,Yusnaan,Family Food Quest,Quest,AND(I(key_y_bashira|1)|I(key_y_recipe|1)|I(key_y_cream|1)),3
tre_qst_071,Yusnaan,Tanbam's Taboo Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_071_2,Yusnaan,Tanbam's Taboo Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_072,Yusnaan,Play It for Me Quest,Quest,AND(I(key_y_kagi2|1)|I(key_y_kagi3|1)|I(key_y_rappa|1)),3
tre_qst_072_2,Yusnaan,Play It for Me Quest,Quest,AND(I(key_y_kagi2|1)|I(key_y_kagi3|1)|I(key_y_rappa|1)),3
tre_qst_073,Yusnaan,Adoring Adornments Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),2
tre_qst_073_2,Yusnaan,Adoring Adornments Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),2
tre_qst_074,Yusnaan,Adoring Candice Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),4
tre_qst_074_2,Yusnaan,Adoring Candice Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),4
tre_qst_074_3,Yusnaan,Adoring Candice Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),4
tre_qst_076,Yusnaan,Death Safari Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),5
tre_qst_076_2,Yusnaan,Death Safari Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),5
tre_qst_076_3,Yusnaan,Death Safari Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),5
tre_qst_076_4,Yusnaan,Death Safari Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),5
tre_qst_076_5,Yusnaan,Death Safari Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),5
tre_qst_077,Yusnaan,Death Game Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),7
tre_qst_077_2,Yusnaan,Death Game Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),7
tre_qst_077_3,Yusnaan,Death Game Quest,Quest,AND(I(key_y_ticket|1)|I(key_y_id|1)),7
tre_y_kagi1,Yusnaan,Morris Musical Treasure Sphere Key,SideKey,,1
tre_key_y_serap,Yusnaan,Patron's Palace Serah's Pendant,MainKey,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)),5
tre_y_recipe,Yusnaan,Gordon Gourmet's Recipe,SideKey,I(key_y_bashira|1),2
tre_y_cream,Yusnaan,Seedy Steak a la Civet,SideKey,AND(I(key_y_bashira|1)|I(key_y_recipe|1)),3
tre_y_letter,Yusnaan,Gregory Father's Letter,SideKey,,1
tre_libra_m330,Yusnaan,Tanbam's Taboo Libra Notes,,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_acc_a_9050,Yusnaan,Yusnaan Boss Drop,Battle,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),7
tre_box_p_003,Ark,Initial 3rd Garb,Same,,0
tre_box_p_200,Ark,Initial 3rd Garb,Same,,0
tre_box_p_201,Ark,Initial 3rd Garb,Same,,0
tre_box_p_000,Ark,Ark Day 1,SideKey,,0
tre_box_p_001,Ark,Ark Day 1,,,0
tre_box_p_002,Ark,Ark Day 1,,,0
tre_box_p_004,Ark,Ark Day 1,,,0
tre_box_p_004_2,Ark,Ark Day 1,,,0
tre_box_p_100,Ark,Ark Day 2,,,1
tre_box_p_100_2,Ark,Ark Day 2,,,1
tre_box_p_100_3,Ark,Ark Day 2,,,1
tre_box_p_101,Ark,Ark Day 3,,,1
tre_box_p_102,Ark,Ark Day 4,,,2
tre_box_p_102_2,Ark,Ark Day 4,,,2
tre_box_p_103,Ark,Ark Day 5,,,2
tre_box_p_104,Ark,Ark Day 6,,,3
tre_box_p_105,Ark,Ark Day 7,,,4
tre_box_p_106,Ark,Ark Day 8,,,5
tre_box_p_107,Ark,Ark Day 9,,,6
tre_box_p_108,Ark,Ark Day 10,Missable,,7
tre_box_p_109,Ark,Ark Day 11,Missable,,8
tre_box_p_110,Ark,Ark Day 12,Missable,,9
tre_box_p_111,Ark,Ark Final Day,Missable,,10
tre_box_p_111_2,Ark,Ark Final Day,Missable,,10
tre_box_p_111_3,Ark,Ark Final Day,Missable,,10
tre_box_p_112,Ark,Ark Extra Day,Missable,,11
tre_ti000,Ark,Replace Curaga,EP,,0
tre_ti810,Ark,Replace Teleport,EP,,0
tre_ti830,Ark,Replace Escape,EP,,0
tre_qst_1151,CoP Dead Dunes,Flower in the Sands CoP Quest,CoP,,1
tre_qst_1151_1,CoP Dead Dunes,Flower in the Sands CoP Quest,CoP,,1
tre_qst_1152,CoP Dead Dunes,Biologically Speaking CoP Quest,CoP,,2
tre_qst_1152_1,CoP Dead Dunes,Biologically Speaking CoP Quest,CoP,,2
tre_qst_1153,CoP Dead Dunes,The Real Client CoP Quest,CoP,,4
tre_qst_1153_1,CoP Dead Dunes,The Real Client CoP Quest,CoP,,4
tre_qst_1153_2,CoP Dead Dunes,The Real Client CoP Quest,CoP,,4
tre_qst_1154,CoP Dead Dunes,For My Child CoP Quest,CoP,,1
tre_qst_1154_1,CoP Dead Dunes,For My Child CoP Quest,CoP,,1
tre_qst_1154_2,CoP Dead Dunes,For My Child CoP Quest,CoP,,1
tre_qst_1155,CoP Dead Dunes,Bandits' New Weapon CoP Quest,CoP,,3
tre_qst_1155_1,CoP Dead Dunes,Bandits' New Weapon CoP Quest,CoP,,3
tre_qst_1155_2,CoP Dead Dunes,Bandits' New Weapon CoP Quest,CoP,,3
tre_qst_1156,CoP Dead Dunes,Banned Goods CoP Quest,CoP,,3
tre_qst_1156_1,CoP Dead Dunes,Banned Goods CoP Quest,CoP,,3
tre_qst_1156_2,CoP Dead Dunes,Banned Goods CoP Quest,CoP,,3
tre_qst_1157,CoP Dead Dunes,Climbing The Ranks I CoP Quest,CoP,,2
tre_qst_1157_1,CoP Dead Dunes,Climbing The Ranks I CoP Quest,CoP,,2
tre_qst_1159,CoP Dead Dunes,Miracle Vintage CoP Quest,CoP,,4
tre_qst_1159_1,CoP Dead Dunes,Miracle Vintage CoP Quest,CoP,,4
tre_qst_1159_2,CoP Dead Dunes,Miracle Vintage CoP Quest,CoP,,4
tre_qst_1164,CoP Dead Dunes,Climbing The Ranks II CoP Quest,CoP,,6
tre_qst_1164_1,CoP Dead Dunes,Climbing The Ranks II CoP Quest,CoP,,6
tre_qst_1165,CoP Dead Dunes,Heightened Security CoP Quest,CoP,,2
tre_qst_1165_1,CoP Dead Dunes,Heightened Security CoP Quest,CoP,,2
tre_qst_1165_2,CoP Dead Dunes,Heightened Security CoP Quest,CoP,,2
tre_qst_1168,CoP Dead Dunes,Desert Cleanup CoP Quest,CoP,,8
tre_qst_1168_1,CoP Dead Dunes,Desert Cleanup CoP Quest,CoP,,8
tre_qst_1168_2,CoP Dead Dunes,Desert Cleanup CoP Quest,CoP,,8
tre_qst_1171,CoP Dead Dunes,A Treasure for a God CoP Quest,CoP,AND(I(key_d_sekiban|3)|I(key_d_base|1)|I(key_d_top|1)|I(key_d_wing|1)),5
tre_qst_1171_1,CoP Dead Dunes,A Treasure for a God CoP Quest,CoP,AND(I(key_d_sekiban|3)|I(key_d_base|1)|I(key_d_top|1)|I(key_d_wing|1)),5
tre_qst_1172,CoP Dead Dunes,Lucky Charm CoP Quest,CoP,,3
tre_qst_1172_1,CoP Dead Dunes,Lucky Charm CoP Quest,CoP,,3
tre_qst_1173,CoP Dead Dunes,Supply and Demand CoP Quest,CoP,,4
tre_qst_1173_1,CoP Dead Dunes,Supply and Demand CoP Quest,CoP,,4
tre_qst_1173_2,CoP Dead Dunes,Supply and Demand CoP Quest,CoP,,4
tre_qst_1174,CoP Dead Dunes,A New Application CoP Quest,CoP,AND(I(key_y_bashira|1)|I(key_y_recipe|1)|I(key_y_cream|1)),6
tre_qst_1174_1,CoP Dead Dunes,A New Application CoP Quest,CoP,AND(I(key_y_bashira|1)|I(key_y_recipe|1)|I(key_y_cream|1)),6
tre_qst_1174_2,CoP Dead Dunes,A New Application CoP Quest,CoP,AND(I(key_y_bashira|1)|I(key_y_recipe|1)|I(key_y_cream|1)),6
tre_qst_1175,CoP Dead Dunes,Pride And Greed I CoP Quest,CoP,,2
tre_qst_1175_1,CoP Dead Dunes,Pride And Greed I CoP Quest,CoP,,2
tre_qst_1175_2,CoP Dead Dunes,Pride And Greed I CoP Quest,CoP,,2
tre_qst_1176,CoP Dead Dunes,Pride And Greed II CoP Quest,CoP,,3
tre_qst_1176_1,CoP Dead Dunes,Pride And Greed II CoP Quest,CoP,,3
tre_qst_1176_2,CoP Dead Dunes,Pride And Greed II CoP Quest,CoP,,3
tre_qst_1177,CoP Dead Dunes,Pride And Greed III CoP Quest,CoP,,6
tre_qst_1177_1,CoP Dead Dunes,Pride And Greed III CoP Quest,CoP,,6
tre_qst_1177_2,CoP Dead Dunes,Pride And Greed III CoP Quest,CoP,,6
tre_qst_1001,CoP Luxerion,Revenge Is Sweet CoP Quest,CoP,,2
tre_qst_1001_1,CoP Luxerion,Revenge Is Sweet CoP Quest,CoP,,2
tre_qst_1002,CoP Luxerion,Gift of Gratitude CoP Quest,CoP,,3
tre_qst_1002_1,CoP Luxerion,Gift of Gratitude CoP Quest,CoP,,3
tre_qst_1002_2,CoP Luxerion,Gift of Gratitude CoP Quest,CoP,,3
tre_qst_1003,CoP Luxerion,A Song for God CoP Quest,CoP,,2
tre_qst_1003_1,CoP Luxerion,A Song for God CoP Quest,CoP,,2
tre_qst_1003_2,CoP Luxerion,A Song for God CoP Quest,CoP,,2
tre_qst_1005,CoP Luxerion,Slay the Machine CoP Quest,CoP,,3
tre_qst_1005_1,CoP Luxerion,Slay the Machine CoP Quest,CoP,,3
tre_qst_1006,CoP Luxerion,Enchanted Brush CoP Quest,CoP,,5
tre_qst_1006_1,CoP Luxerion,Enchanted Brush CoP Quest,CoP,,5
tre_qst_1006_2,CoP Luxerion,Enchanted Brush CoP Quest,CoP,,5
tre_qst_1007,CoP Luxerion,Heretics' Beasts CoP Quest,CoP,,5
tre_qst_1007_1,CoP Luxerion,Heretics' Beasts CoP Quest,CoP,,5
tre_qst_1007_2,CoP Luxerion,Heretics' Beasts CoP Quest,CoP,,5
tre_qst_1008,CoP Luxerion,Grave of a Bounty Hunter CoP Quest,CoP,,3
tre_qst_1008_1,CoP Luxerion,Grave of a Bounty Hunter CoP Quest,CoP,,3
tre_qst_1008_2,CoP Luxerion,Grave of a Bounty Hunter CoP Quest,CoP,,3
tre_qst_1009,CoP Luxerion,Inventive Seamstress CoP Quest,CoP,,2
tre_qst_1009_1,CoP Luxerion,Inventive Seamstress CoP Quest,CoP,,2
tre_qst_1011,CoP Luxerion,Puppeteer's Lament CoP Quest,CoP,,1
tre_qst_1011_1,CoP Luxerion,Puppeteer's Lament CoP Quest,CoP,,1
tre_qst_1011_2,CoP Luxerion,Puppeteer's Lament CoP Quest,CoP,,1
tre_qst_1012,CoP Luxerion,Revenge has Teeth CoP Quest,CoP,,4
tre_qst_1012_1,CoP Luxerion,Revenge has Teeth CoP Quest,CoP,,4
tre_qst_1015,CoP Luxerion,Night Patrol CoP Quest,CoP,,6
tre_qst_1015_1,CoP Luxerion,Night Patrol CoP Quest,CoP,,6
tre_qst_1015_2,CoP Luxerion,Night Patrol CoP Quest,CoP,,6
tre_qst_1016,CoP Luxerion,Trapped CoP Quest,CoP,,9
tre_qst_1016_1,CoP Luxerion,Trapped CoP Quest,CoP,,9
tre_qst_1016_2,CoP Luxerion,Trapped CoP Quest,CoP,,9
tre_qst_1016_3,CoP Luxerion,Trapped CoP Quest,CoP,,9
tre_qst_1021,CoP Luxerion,Mythical Badge CoP Quest,CoP,I(key_l_kishin|1),2
tre_qst_1021_1,CoP Luxerion,Mythical Badge CoP Quest,CoP,I(key_l_kishin|1),2
tre_qst_1021_2,CoP Luxerion,Mythical Badge CoP Quest,CoP,I(key_l_kishin|1),2
tre_qst_1101,CoP Wildlands,Sun Flower CoP Quest,CoP,,1
tre_qst_1101_1,CoP Wildlands,Sun Flower CoP Quest,CoP,,1
tre_qst_1102,CoP Wildlands,Moon Flower CoP Quest,CoP,,1
tre_qst_1102_1,CoP Wildlands,Moon Flower CoP Quest,CoP,,1
tre_qst_1102_2,CoP Wildlands,Moon Flower CoP Quest,CoP,,1
tre_qst_1103,CoP Wildlands,Secret of the Chocoborel CoP Quest,CoP,,3
tre_qst_1103_1,CoP Wildlands,Secret of the Chocoborel CoP Quest,CoP,,3
tre_qst_1103_2,CoP Wildlands,Secret of the Chocoborel CoP Quest,CoP,,3
tre_qst_1104,CoP Wildlands,Wildlands In Danger! CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1104_1,CoP Wildlands,Wildlands In Danger! CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1104_2,CoP Wildlands,Wildlands In Danger! CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1105,CoP Wildlands,Hunting the Hunter CoP Quest,CoP,,3
tre_qst_1105_1,CoP Wildlands,Hunting the Hunter CoP Quest,CoP,,3
tre_qst_1105_2,CoP Wildlands,Hunting the Hunter CoP Quest,CoP,,3
tre_qst_1106,CoP Wildlands,Forget Me Not CoP Quest,CoP,,3
tre_qst_1106_1,CoP Wildlands,Forget Me Not CoP Quest,CoP,,3
tre_qst_1106_2,CoP Wildlands,Forget Me Not CoP Quest,CoP,,3
tre_qst_1107,CoP Wildlands,A Word of Thanks CoP Quest,CoP,,2
tre_qst_1107_1,CoP Wildlands,A Word of Thanks CoP Quest,CoP,,2
tre_qst_1107_2,CoP Wildlands,A Word of Thanks CoP Quest,CoP,,2
tre_qst_1108,CoP Wildlands,Fresh Fertilizer CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1108_1,CoP Wildlands,Fresh Fertilizer CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1108_2,CoP Wildlands,Fresh Fertilizer CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1109,CoP Wildlands,For the Future CoP Quest,CoP,,1
tre_qst_1109_1,CoP Wildlands,For the Future CoP Quest,CoP,,1
tre_qst_1109_2,CoP Wildlands,For the Future CoP Quest,CoP,,1
tre_qst_1110,CoP Wildlands,Dumpling Cook-Off CoP Quest,CoP,,5
tre_qst_1110_1,CoP Wildlands,Dumpling Cook-Off CoP Quest,CoP,,5
tre_qst_1110_2,CoP Wildlands,Dumpling Cook-Off CoP Quest,CoP,,5
tre_qst_1111,CoP Wildlands,Brain Over Brawn CoP Quest,CoP,,4
tre_qst_1111_1,CoP Wildlands,Brain Over Brawn CoP Quest,CoP,,4
tre_qst_1111_2,CoP Wildlands,Brain Over Brawn CoP Quest,CoP,,4
tre_qst_1113,CoP Wildlands,Hunter's Challenge CoP Quest,CoP,,1
tre_qst_1113_1,CoP Wildlands,Hunter's Challenge CoP Quest,CoP,,1
tre_qst_1113_2,CoP Wildlands,Hunter's Challenge CoP Quest,CoP,,1
tre_qst_1114,CoP Wildlands,A Secret Wish CoP Quest,CoP,,5
tre_qst_1114_1,CoP Wildlands,A Secret Wish CoP Quest,CoP,,5
tre_qst_1114_2,CoP Wildlands,A Secret Wish CoP Quest,CoP,,5
tre_qst_1115,CoP Wildlands,Moghan's Plea CoP Quest,CoP,,3
tre_qst_1115_1,CoP Wildlands,Moghan's Plea CoP Quest,CoP,,3
tre_qst_1115_2,CoP Wildlands,Moghan's Plea CoP Quest,CoP,,3
tre_qst_1116,CoP Wildlands,What's in a Brew? CoP Quest,CoP,I(key_w_yasai_t|1),9
tre_qst_1116_1,CoP Wildlands,What's in a Brew? CoP Quest,CoP,I(key_w_yasai_t|1),9
tre_qst_1116_2,CoP Wildlands,What's in a Brew? CoP Quest,CoP,I(key_w_yasai_t|1),9
tre_qst_1116_3,CoP Wildlands,What's in a Brew? CoP Quest,CoP,I(key_w_yasai_t|1),9
tre_qst_1117,CoP Wildlands,A Prayer to a Goddess CoP Quest,CoP,,3
tre_qst_1117_1,CoP Wildlands,A Prayer to a Goddess CoP Quest,CoP,,3
tre_qst_1117_2,CoP Wildlands,A Prayer to a Goddess CoP Quest,CoP,,3
tre_qst_1118,CoP Wildlands,Gatekeeper's Curiosity CoP Quest,CoP,,4
tre_qst_1118_1,CoP Wildlands,Gatekeeper's Curiosity CoP Quest,CoP,,4
tre_qst_1119,CoP Wildlands,Echoes of a Drum CoP Quest,CoP,,2
tre_qst_1119_1,CoP Wildlands,Echoes of a Drum CoP Quest,CoP,,2
tre_qst_1119_2,CoP Wildlands,Echoes of a Drum CoP Quest,CoP,,2
tre_qst_1120,CoP Wildlands,A Voice From Below CoP Quest,CoP,,3
tre_qst_1120_1,CoP Wildlands,A Voice From Below CoP Quest,CoP,,3
tre_qst_1120_2,CoP Wildlands,A Voice From Below CoP Quest,CoP,,3
tre_qst_1121,CoP Wildlands,Chocobo Chow CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1121_1,CoP Wildlands,Chocobo Chow CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1121_2,CoP Wildlands,Chocobo Chow CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1122,CoP Wildlands,Sylkis Secrets CoP Quest,CoP,I(key_w_yasai_t|1),6
tre_qst_1122_1,CoP Wildlands,Sylkis Secrets CoP Quest,CoP,I(key_w_yasai_t|1),6
tre_qst_1122_2,CoP Wildlands,Sylkis Secrets CoP Quest,CoP,I(key_w_yasai_t|1),6
tre_qst_1123,CoP Wildlands,Digging Mole CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1123_1,CoP Wildlands,Digging Mole CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1123_2,CoP Wildlands,Digging Mole CoP Quest,CoP,I(key_w_yasai_t|1),3
tre_qst_1124,CoP Wildlands,Two Together CoP Quest,CoP,,4
tre_qst_1124_1,CoP Wildlands,Two Together CoP Quest,CoP,,4
tre_qst_1124_2,CoP Wildlands,Two Together CoP Quest,CoP,,4
tre_qst_1125,CoP Wildlands,Emergency Treatment CoP Quest,CoP,I(key_w_yasai_t|1),4
tre_qst_1125_1,CoP Wildlands,Emergency Treatment CoP Quest,CoP,I(key_w_yasai_t|1),4
tre_qst_1125_2,CoP Wildlands,Emergency Treatment CoP Quest,CoP,I(key_w_yasai_t|1),4
tre_qst_1126,CoP Wildlands,Moogle Gourmand CoP Quest,CoP,I(key_w_yasai_t|1),2
tre_qst_1126_1,CoP Wildlands,Moogle Gourmand CoP Quest,CoP,I(key_w_yasai_t|1),2
tre_qst_1126_2,CoP Wildlands,Moogle Gourmand CoP Quest,CoP,I(key_w_yasai_t|1),2
tre_qst_1051,CoP Yusnaan,Secret Machine CoP Quest,CoP,,2
tre_qst_1051_1,CoP Yusnaan,Secret Machine CoP Quest,CoP,,2
tre_qst_1052,CoP Yusnaan,Soulful Horn CoP Quest,CoP,,3
tre_qst_1052_1,CoP Yusnaan,Soulful Horn CoP Quest,CoP,,3
tre_qst_1052_2,CoP Yusnaan,Soulful Horn CoP Quest,CoP,,3
tre_qst_1056,CoP Yusnaan,A Dangerous Cocktail CoP Quest,CoP,,2
tre_qst_1056_1,CoP Yusnaan,A Dangerous Cocktail CoP Quest,CoP,,2
tre_qst_1059,CoP Yusnaan,Source of Inspiration CoP Quest,CoP,,2
tre_qst_1059_1,CoP Yusnaan,Source of Inspiration CoP Quest,CoP,,2
tre_qst_1060,CoP Yusnaan,Youth Potion CoP Quest,CoP,,5
tre_qst_1060_1,CoP Yusnaan,Youth Potion CoP Quest,CoP,,5
tre_qst_1060_2,CoP Yusnaan,Youth Potion CoP Quest,CoP,,5
tre_qst_1061,CoP Yusnaan,Beast Summoner CoP Quest,CoP,,4
tre_qst_1061_1,CoP Yusnaan,Beast Summoner CoP Quest,CoP,,4
tre_qst_1061_2,CoP Yusnaan,Beast Summoner CoP Quest,CoP,,4
tre_qst_1062,CoP Yusnaan,What Seekers Seek CoP Quest,CoP,,3
tre_qst_1062_1,CoP Yusnaan,What Seekers Seek CoP Quest,CoP,,3
tre_qst_1062_2,CoP Yusnaan,What Seekers Seek CoP Quest,CoP,,3
tre_qst_1063,CoP Yusnaan,True Colors CoP Quest,CoP,,3
tre_qst_1063_1,CoP Yusnaan,True Colors CoP Quest,CoP,,3
tre_qst_1063_2,CoP Yusnaan,True Colors CoP Quest,CoP,,3
tre_qst_1064,CoP Yusnaan,Ultimate Craving CoP Quest,CoP,,6
tre_qst_1064_1,CoP Yusnaan,Ultimate Craving CoP Quest,CoP,,6
tre_qst_1064_2,CoP Yusnaan,Ultimate Craving CoP Quest,CoP,,6
tre_qst_1064_3,CoP Yusnaan,Ultimate Craving CoP Quest,CoP,,6
tre_qst_1065,CoP Yusnaan,Spell for Spell CoP Quest,CoP,,6
tre_qst_1065_1,CoP Yusnaan,Spell for Spell CoP Quest,CoP,,6
tre_qst_1065_2,CoP Yusnaan,Spell for Spell CoP Quest,CoP,,6
tre_qst_1071,CoP Yusnaan,Unfired Firework CoP Quest,CoP,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1071_1,CoP Yusnaan,Unfired Firework CoP Quest,CoP,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1071_2,CoP Yusnaan,Unfired Firework CoP Quest,CoP,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1072,CoP Yusnaan,Time Doesn't Heal CoP Quest,CoP,AND(I(key_b_16|1)|I(key_b_17|1)),3
tre_qst_1072_1,CoP Yusnaan,Time Doesn't Heal CoP Quest,CoP,AND(I(key_b_16|1)|I(key_b_17|1)),3
tre_qst_1072_2,CoP Yusnaan,Time Doesn't Heal CoP Quest,CoP,AND(I(key_b_16|1)|I(key_b_17|1)),3
tre_qst_1073,CoP Yusnaan,A Man for a Chocobo Girl CoP Quest,CoP,AND(I(key_b_20|1)|I(key_y_id|1)|I(key_y_ticket|1)),4
tre_qst_1073_1,CoP Yusnaan,A Man for a Chocobo Girl CoP Quest,CoP,AND(I(key_b_20|1)|I(key_y_id|1)|I(key_y_ticket|1)),4
tre_qst_1073_2,CoP Yusnaan,A Man for a Chocobo Girl CoP Quest,CoP,AND(I(key_b_20|1)|I(key_y_id|1)|I(key_y_ticket|1)),4
tre_qst_1074,CoP Yusnaan,Rebuilding CoP Quest,CoP,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1074_1,CoP Yusnaan,Rebuilding CoP Quest,CoP,AND(I(key_y_ticket|1)|I(key_y_id|1)|I(cos_fa00|1)|I(key_y_serap|1)),5
tre_qst_1301,CoP Global,Global: Key To Her Heart CoP Quest,Quest,AND(I(key_s_okuri|1)|I(key_w_yasai_t|1)),2
tre_qst_1301_1,CoP Global,Global: Key To Her Heart CoP Quest,Quest|MainKey,AND(I(key_s_okuri|1)|I(key_w_yasai_t|1)),2
tre_qst_1301_2,CoP Global,Global: Key To Her Heart CoP Quest,Quest,AND(I(key_s_okuri|1)|I(key_w_yasai_t|1)),2
tre_qst_1302,CoP Global,Global: Roadworks I CoP Quest,Quest,,6
tre_qst_1302_1,CoP Global,Global: Roadworks I CoP Quest,Quest,,6
tre_qst_1302_2,CoP Global,Global: Roadworks I CoP Quest,Quest,,6
tre_qst_1303,CoP Global,Global: Roadworks II CoP Quest,Quest,AND(I(key_b_09|1)|I(key_b_10|1)),6
tre_qst_1303_1,CoP Global,Global: Roadworks II CoP Quest,Quest,AND(I(key_b_09|1)|I(key_b_10|1)),6
tre_qst_1303_2,CoP Global,Global: Roadworks II CoP Quest,Quest,AND(I(key_b_09|1)|I(key_b_10|1)),6
tre_qst_1304,CoP Global,Global: Roadworks III CoP Quest,Quest,AND(I(key_b_11|1)|I(key_b_12|1)),6
tre_qst_1304_1,CoP Global,Global: Roadworks III CoP Quest,Quest,AND(I(key_b_11|1)|I(key_b_12|1)),6
tre_qst_1304_2,CoP Global,Global: Roadworks III CoP Quest,Quest,AND(I(key_b_11|1)|I(key_b_12|1)),6
tre_qst_1305,CoP Global,Global: A Girl's Challenge CoP Quest,Quest,I(key_b_00|1),2
